timestamp,data,index
1714340345.4900064,10789464.0,1
1714340346.9188876,32365728.0,2
1714340348.3534067,32469904.0,3
1714340349.8032067,32530776.0,4
1714340351.2338033,32559904.0,5
1714340352.7674797,32607320.0,6
1714340353.8258102,21745000.0,7
1714340355.2518294,32618936.0,8
1714340356.302653,21753952.0,9
1714340357.846387,32599880.0,10
1714340358.9114347,21782144.0,11
1714340360.3893936,32626488.0,12
1714340361.4903712,21624728.0,13
1714340362.9161873,31698064.0,14
1714340363.9343703,20286432.0,15
1714340365.2919493,31265280.0,16
1714340366.6982372,31972480.0,17
1714340368.1036901,32014992.0,18
1714340369.5336993,31888184.0,19
1714340371.1814413,21252368.0,20
1714340372.4851985,31925592.0,21
1714340373.7927957,31883200.0,22
1714340374.8004324,21233584.0,23
1714340375.9699545,10642136.0,24
1714340377.1601098,21282608.0,25
1714340378.2456179,21223832.0,26
1714340380.0370345,21089480.0,27
1714340381.0858104,21036656.0,28
1714340382.1955807,21072264.0,29
1714340383.656745,31526544.0,30
1714340384.7057912,20948336.0,31
1714340386.1863124,31408080.0,32
1714340387.2930095,20947632.0,33
1714340388.3052034,21042616.0,34
1714340389.305426,21058672.0,35
1714340390.8211286,21020768.0,36
1714340391.8822896,20795768.0,37
1714340392.940452,20773272.0,38
1714340394.0215065,21166040.0,39
1714340395.025289,21338976.0,40
1714340396.0298412,21209504.0,41
1714340397.0900643,21211688.0,42
1714340398.208115,21442368.0,43
1714340399.2617455,21569800.0,44
1714340400.2938,21570208.0,45
1714340401.7606053,32386648.0,46
1714340402.7704306,21609240.0,47
1714340403.801258,21635136.0,48
1714340404.8537264,21666880.0,49
1714340405.9015944,21732496.0,50
1714340407.3781223,32671328.0,51
1714340408.4617078,10941056.0,52
1714340409.9244947,32792392.0,53
1714340410.9462092,21938704.0,54
1714340412.4916923,32877856.0,55
1714340414.0260398,32787640.0,56
1714340415.111195,21753616.0,57
1714340416.1398568,21712000.0,58
1714340417.6174302,32491744.0,59
1714340419.0787563,32610896.0,60
1714340420.5534427,32675864.0,61
1714340421.5696812,21691800.0,62
1714340423.0676463,32606192.0,63
1714340424.0703425,21788504.0,64
1714340425.256209,21840016.0,65
1714340426.3026955,21859672.0,66
1714340427.784478,32891680.0,67
1714340428.8152635,21939256.0,68
1714340430.2834148,32642728.0,69
1714340431.8175688,32581624.0,70
1714340433.2691429,32674656.0,71
1714340434.70677,32717248.0,72
1714340435.7717378,21827848.0,73
1714340436.7937498,21836440.0,74
1714340437.8331778,21830216.0,75
1714340439.278523,32697840.0,76
1714340440.7413926,32582824.0,77
1714340441.7860513,21745512.0,78
1714340443.2843318,32580656.0,79
1714340444.298643,21677856.0,80
1714340445.785137,32418208.0,81
1714340447.313425,32256776.0,82
1714340448.4250782,21515968.0,83
1714340449.4780867,21486480.0,84
1714340450.4975016,21432808.0,85
1714340451.9280336,32130864.0,86
1714340453.362489,32019808.0,87
1714340454.7972457,31859712.0,88
1714340456.1956434,21390136.0,89
1714340457.6970487,21348560.0,90
1714340458.7590985,21490200.0,91
1714340459.8683417,21434184.0,92
1714340461.315594,32160728.0,93
1714340462.7882292,32750184.0,94
1714340464.3170643,32752680.0,95
1714340465.3493168,21373528.0,96
1714340466.817618,31781408.0,97
1714340468.3165512,31779456.0,98
1714340469.7664917,31706464.0,99
1714340471.221273,31708152.0,100
1714340472.6714387,31731440.0,101
1714340473.7092388,21145512.0,102
1714340474.741745,21177488.0,103
1714340475.7923312,21199432.0,104
1714340477.2244112,31788656.0,105
1714340478.6448355,31724840.0,106
1714340480.077002,31660880.0,107
1714340481.472357,31648400.0,108
1714340483.0129807,31515768.0,109
1714340484.455706,31594352.0,110
1714340485.9218924,31560248.0,111
1714340487.3854785,31764592.0,112
1714340488.853684,31807176.0,113
1714340490.3114903,31829696.0,114
1714340491.793197,31743160.0,115
1714340493.2154489,31746056.0,116
1714340494.6571808,31886112.0,117
1714340495.7183065,10622112.0,118
1714340496.855856,21234408.0,119
1714340497.8813639,21220408.0,120
1714340498.882827,21216344.0,121
1714340500.317448,21186336.0,122
1714340501.7706988,31921872.0,123
1714340503.252571,32004496.0,124
1714340504.306581,21320328.0,125
1714340505.3169606,21312968.0,126
1714340506.7406018,21251792.0,127
1714340508.2418423,31965816.0,128
1714340509.245953,21340848.0,129
1714340510.2648416,21384904.0,130
1714340511.7925186,32109424.0,131
1714340512.8312774,21453040.0,132
1714340513.8446343,21465120.0,133
1714340515.274312,32160176.0,134
1714340516.300559,21347096.0,135
1714340517.3422668,21366568.0,136
1714340518.7773502,32001152.0,137
1714340520.2471504,31978760.0,138
1714340521.7232158,32276792.0,139
1714340522.7380302,21561824.0,140
1714340523.7655323,21501208.0,141
1714340525.2139435,32183152.0,142
1714340526.5347533,31831368.0,143
1714340527.5355787,21221720.0,144
1714340528.6140594,21207824.0,145
1714340529.63844,21164840.0,146
1714340531.1014555,21239856.0,147
1714340532.5841525,31952968.0,148
1714340533.729422,21299136.0,149
1714340534.7510169,21298560.0,150
1714340536.6336842,32012936.0,151
1714340537.672373,21384088.0,152
1714340538.6861877,21477272.0,153
1714340539.6891623,21568672.0,154
1714340541.1060944,32336696.0,155
1714340542.1165893,21610848.0,156
1714340543.1389449,21664400.0,157
1714340544.159045,21704704.0,158
1714340545.2232807,10852400.0,159
1714340546.2549946,21720360.0,160
1714340547.7230005,32639376.0,161
1714340548.802257,21743344.0,162
1714340550.2828412,21724328.0,163
1714340551.2904391,21740488.0,164
1714340552.2946434,21720176.0,165
1714340553.7451046,32544528.0,166
1714340555.2570345,32486016.0,167
1714340556.2807875,21650344.0,168
