timestamp,data,index
1714340345.781467,4277167.161307552,0
1714340346.2493498,34550042.103323594,1
1714340347.2003832,17001153.24214256,1
1714340347.6738966,34134971.89282686,2
1714340348.153342,33715247.68845485,2
1714340348.6513364,32486526.866480045,2
1714340349.1345963,33491145.176741295,3
1714340349.6122212,33895018.79340187,3
1714340350.0797913,34652271.122400396,3
1714340350.5377805,35355598.18268308,4
1714340351.0391207,32305330.77685397,4
1714340351.537976,32460691.93383303,4
1714340352.0031648,34796265.819279544,5
1714340352.521468,31240923.497746922,5
1714340353.055065,30351824.604200363,5
1714340353.5808337,30776148.96246286,6
1714340354.1027274,31021105.792672392,6
1714340354.5729766,34414084.492086515,7
1714340355.0594437,33272015.193536025,7
1714340355.5542915,32699489.291813474,7
1714340356.1049588,29375716.37369245,8
1714340356.5887773,33411352.99731431,8
1714340357.0569723,34507001.768714026,9
1714340357.5635068,31899949.440033738,9
1714340358.1846738,25996650.278889712,9
1714340358.6696005,33291796.822107144,10
1714340359.2032917,30217709.856465794,10
1714340359.6866772,33344793.75727707,11
1714340360.1911194,31886839.751388866,11
1714340360.6781347,32942250.323362403,11
1714340361.2469609,28102606.10288067,12
1714340361.8020282,28620524.306220546,12
1714340362.2657025,33911199.66546945,13
1714340362.7242863,33656571.79609598,13
1714340363.1973875,31840615.910230864,13
1714340363.6577415,32696998.78044218,14
1714340364.2108731,27699771.06786637,14
1714340364.6765008,33556012.667741604,15
1714340365.1131446,36118138.03511933,15
1714340365.548776,36422635.11045896,15
1714340365.9903188,36005853.91864019,16
1714340366.446757,34858031.14422717,16
1714340366.9936085,29111968.21193642,16
1714340367.4303427,36437827.66952508,17
1714340367.9023712,33687102.895186774,17
1714340368.3900208,32563201.64611954,17
1714340368.8718135,32926506.745400894,18
1714340369.3352025,34237349.33379433,18
1714340369.8671,29814351.152723227,18
1714340370.4610212,26718489.71157859,19
1714340371.0019503,29364975.247886334,19
1714340371.4594522,34688097.50233701,20
1714340371.8871882,37080019.81586958,20
1714340372.3089492,37551587.30724473,20
1714340372.7715144,34244082.540364936,21
1714340373.204846,36545219.253502004,21
1714340373.635118,36771068.704594456,21
1714340374.0279322,40316675.977625854,22
1714340374.5578377,29849963.40526646,22
1714340375.1125197,28467053.58796524,22
1714340375.7470403,24928583.53865317,23
1714340376.318225,27676096.121721562,23
1714340376.8736725,28460540.145752866,24
1714340377.4665494,26650497.91601602,24
1714340378.0339494,27814116.95941381,25
1714340378.5682328,29536019.906582225,25
1714340379.1673634,26332566.869231187,26
1714340379.8057804,24685805.00575308,26
1714340380.3532333,28802828.929889787,27
1714340380.8945496,29169724.021247096,27
1714340381.4419725,28810363.401364844,28
1714340381.9978502,28331557.351729393,28
1714340382.476397,32907006.88423037,29
1714340382.9484465,33339681.574463595,29
1714340383.434143,32330223.7034371,29
1714340385.0012012,10030415.179620005,30
1714340385.4880629,32272102.461592857,31
1714340387.050155,10058801.28162053,31
1714340387.592775,28937320.99709917,32
1714340388.1131809,30172185.026551105,32
1714340388.598245,32367066.44705702,33
1714340389.1044815,31001014.44205186,33
1714340389.5989916,31748175.952595416,33
1714340390.088273,32036300.440422423,34
1714340390.6332655,28675259.530499063,34
1714340391.102044,33208799.434568245,35
1714340392.2186816,13897170.39452961,35
1714340392.6999693,32398575.405465227,36
1714340393.2858355,26886294.239379022,36
1714340393.8214834,29609381.041677907,37
1714340394.3175163,32075790.92716249,37
1714340394.8336759,30811449.84069148,38
1714340395.329233,32016325.673707876,38
1714340395.8399165,30949709.505970914,39
1714340396.3840888,29074944.796569616,39
1714340396.8940778,31191376.003149055,40
1714340397.4394512,29336973.203451864,40
1714340398.019168,27724063.128906306,41
1714340398.5018704,33396586.739067063,41
1714340399.0187724,31227793.15218019,42
1714340400.1036632,14906989.158285681,42
1714340400.5912375,33197418.640003286,43
1714340401.0746567,33482725.65550697,43
1714340401.5544488,33737361.95154607,43
1714340402.0501065,32693467.245761782,44
1714340402.5763543,30750670.231317036,44
1714340403.0837715,31899453.368645307,45
1714340403.5995078,31363592.317507956,45
1714340404.1095247,31701415.44831339,46
1714340404.65899,29446053.48395246,46
1714340405.1356487,33925770.497983225,47
1714340405.6986392,28740258.243437223,47
1714340406.1938097,32691988.62512976,48
1714340406.6864002,32855932.842720114,48
1714340407.1812584,32708230.001992717,48
1714340407.6708806,32994543.352844704,49
1714340408.2617326,27420633.53686821,49
1714340408.75635,32755416.82719314,50
1714340409.2267904,34442224.52568896,50
1714340409.7277172,32357631.365436677,50
1714340410.213863,33346807.32231053,51
1714340411.2441688,15731925.205463514,51
1714340411.731512,33270199.00027396,52
1714340412.7972713,15227025.76348433,52
1714340413.2579432,35247539.566526115,53
1714340413.7824461,30952444.23215402,53
1714340414.373334,27466635.95515886,53
1714340414.8758724,32305669.017247833,54
1714340415.4092848,30431565.979161236,54
1714340416.4499547,15591328.452356739,55
1714340416.9157233,34834460.933897905,56
1714340417.409825,32832194.286636338,56
1714340417.915128,32101895.030853897,56
1714340418.3941557,33851402.10455734,57
1714340418.8862088,32967833.39431554,57
1714340419.3541057,34712815.606107965,57
1714340419.8332644,33883209.598842435,58
1714340420.3362257,32273238.572800666,58
1714340420.866925,30587452.774160273,58
1714340421.358356,33027429.97538718,59
1714340421.8507502,32958683.426056903,59
1714340422.3508406,32467560.56688529,59
1714340422.854737,32211104.63923115,60
1714340423.3529978,32578639.073775277,60
1714340424.3814123,15789331.179331722,61
1714340424.9770656,27254205.744879793,62
1714340425.5744617,27179803.821575966,62
1714340426.090726,31463409.613478348,63
1714340426.5854473,32827827.85373026,63
1714340427.0829039,32652015.346274752,64
1714340427.592815,31853298.973864447,64
1714340428.0611255,34695122.72651796,65
1714340428.5789535,31347689.24461208,65
1714340429.1065645,30781926.287347794,65
1714340429.6111562,32165197.195220992,66
1714340430.090154,33883331.19673802,66
1714340430.5633366,34282394.977199025,66
1714340431.0669816,32217310.36421338,67
1714340431.556949,33134115.83875432,67
1714340432.103416,29694570.182030775,67
1714340432.5905156,33316912.62550372,68
1714340433.0684762,33919753.19427006,68
1714340433.568837,32389333.78767785,68
1714340434.024115,35608167.109550804,69
1714340434.499353,34125725.63895528,69
1714340435.0100458,31744349.13832312,69
1714340435.5081835,32545859.97874546,70
1714340436.0732188,28696599.49492577,70
1714340436.5848572,31693427.65529589,71
1714340437.0771556,32909802.8905984,71
1714340437.5761278,32494704.102245457,72
1714340438.1281848,29357704.311180018,72
1714340438.601864,34199196.040277176,73
1714340439.1018245,32405436.833070178,73
1714340439.5764697,34095316.907687865,73
1714340440.042518,34727920.651163265,74
1714340440.5416458,32428031.379766576,74
1714340441.0900977,29506082.77547124,74
1714340441.574795,33392319.979065288,75
1714340442.0718975,32537192.610663414,75
1714340442.5635178,32868817.769932173,75
1714340443.0928357,30528163.101458166,76
1714340443.604513,31549648.942900836,76
1714340444.0993972,32580831.649240732,77
1714340444.5819743,33385689.725262042,77
1714340445.0625176,33503489.061712578,77
1714340445.5488985,33071364.737742927,78
1714340446.57591,15647403.285364078,78
1714340447.0891454,31291834.735523,79
1714340447.6926663,26597219.983110413,79
1714340448.2303624,29845451.617289085,80
1714340448.7288718,32151948.222478785,80
1714340449.2813962,28983916.925965194,81
1714340449.7741966,32476606.27592236,81
1714340450.3155754,29543370.525272205,82
1714340450.7827313,34214169.557773024,82
1714340451.2646742,33133303.265999313,83
1714340451.7270062,34532958.663376555,83
1714340452.7378197,15764777.324728845,83
1714340453.1903088,35185625.607027575,84
1714340453.6470168,34869841.09982835,84
1714340454.1059613,34678894.25505565,84
1714340454.588974,32867905.16036461,85
1714340455.0820525,32203146.644618668,85
1714340455.543339,34381519.07928394,85
1714340456.0015414,34623993.6293616,86
1714340456.532554,29863760.404887334,86
1714340457.4977539,16445760.051126318,86
1714340458.0141056,30765941.31292778,87
1714340458.5481412,29719925.674373213,87
1714340459.1678944,25609765.271215625,88
1714340459.6798573,30989045.517288655,88
1714340460.149155,33811478.25614233,89
1714340460.650112,31693363.89137326,89
1714340461.1335464,32834150.90491289,89
1714340461.606102,33660933.74502458,90
1714340462.0925949,32830088.80929704,90
1714340462.5748062,33196331.93843391,90
1714340463.0832925,31445047.694968022,91
1714340463.565876,33058800.567435987,91
1714340464.624596,14975785.362455485,91
1714340465.1687531,29123675.154196024,92
1714340465.639215,33629947.751539044,92
1714340466.146701,31137657.47425134,93
1714340467.5891683,10938643.993842805,93
1714340468.6030283,15569039.865571514,94
1714340469.0825436,32924760.972043436,95
1714340470.5253713,10931737.795559607,95
1714340471.030303,31228478.698579524,96
1714340471.5171378,32421728.46254166,96
1714340472.0002441,32660984.26581217,96
1714340472.4769633,33081987.288997803,97
1714340472.9711761,31895352.62343231,97
1714340473.5076666,29364916.5012761,97
1714340473.9953575,32297826.09775054,98
1714340474.53338,29281102.481037203,98
1714340475.0411794,31021103.553174857,99
1714340475.60651,27879672.620047808,99
1714340476.0750818,33633275.903126754,100
1714340476.5334847,34382623.43255105,100
1714340477.041002,31044256.029479038,100
1714340477.5106668,33535797.49062679,101
1714340477.9895437,32854994.664278213,101
1714340478.4428797,34726276.19793082,101
1714340478.9275339,32456629.26906442,102
1714340479.4134395,32421650.18651719,102
1714340479.8932326,32834567.37525306,102
1714340480.8289015,16832282.35877843,103
1714340481.2864602,34426645.98950673,103
1714340481.7710352,32473169.047334474,104
1714340482.2457964,33125300.777572885,104
1714340482.8085666,27971233.555251278,104
1714340483.3204641,30771614.17610572,105
1714340483.810654,32148338.252315294,105
1714340484.277502,33781039.40332064,106
1714340484.745064,33673723.62822493,106
1714340485.2126017,33707831.022376336,106
1714340485.7041428,32062828.77833478,107
1714340486.2472444,29034502.469484475,107
1714340487.176617,17013780.937331293,108
1714340487.6652153,32309491.55216889,108
1714340488.1646078,31631343.483839426,109
1714340488.6543665,32197888.55146549,109
1714340489.1455905,32071508.133743227,109
1714340489.6328592,32329500.957729828,110
1714340490.1137543,32767078.01487155,110
1714340490.5842242,33498199.1506144,110
1714340491.0612755,33084627.826421417,111
1714340491.593133,29707334.412256226,111
1714340492.1003966,31156000.48004625,112
1714340492.5675282,33819825.0179796,112
1714340493.0297952,34224937.42626716,112
1714340493.503383,33363986.734885287,113
1714340493.9872253,32683406.467007138,113
1714340494.4638078,33197869.065475795,113
1714340494.9498816,32539361.15559776,114
1714340495.535863,26969499.09255492,114
1714340496.0463877,30947772.93586226,115
1714340496.6701126,25365832.18483471,115
1714340497.1372845,33838678.398637995,116
1714340497.6846912,28857720.537356596,116
1714340498.1720388,32443506.917955138,117
1714340498.6859975,30774095.652435303,117
1714340499.1662467,32930731.34949059,118
1714340499.649693,32630521.565073133,118
1714340500.1192076,33685921.988048375,118
1714340500.609975,32219070.49354556,119
1714340501.1061344,31865781.76252917,119
1714340501.5811422,33268826.532061446,119
1714340502.0564725,33252530.55508691,120
1714340503.0556421,15829817.7209393,120
