timestamp,data,index
1714340640.2464905,31690240.0,1
1714340641.3346343,95136512.0,2
1714340642.4222815,95062784.0,3
1714340643.5174258,95040000.0,4
1714340644.6035664,94978816.0,5
1714340645.7145162,94789376.0,6
1714340646.8204012,94780416.0,7
1714340647.9094422,94790400.0,8
1714340648.987014,94842112.0,9
1714340650.410912,95005952.0,10
1714340651.4902751,95103488.0,11
1714340652.5620728,95081728.0,12
1714340653.6562803,95136768.0,13
1714340654.7279172,95203072.0,14
1714340655.8145225,95262976.0,15
1714340656.8806512,95252992.0,16
1714340657.967913,95150080.0,17
1714340659.0590925,94981376.0,18
1714340660.1433756,95065856.0,19
1714340661.24295,95085312.0,20
1714340662.3399339,95140608.0,21
1714340663.410221,95066368.0,22
1714340664.4894495,94875392.0,23
1714340665.6118667,94861056.0,24
1714340666.6818373,94864384.0,25
1714340667.7641041,94939904.0,26
1714340669.2139244,94869504.0,27
1714340670.2976263,94732800.0,28
1714340671.3680844,94804224.0,29
1714340672.481927,94885888.0,30
1714340673.5515912,94869504.0,31
1714340674.6400678,94725120.0,32
1714340675.7048197,94550784.0,33
1714340676.7929146,94552320.0,34
1714340677.871709,94404352.0,35
1714340678.9476967,94414848.0,36
1714340680.0546885,94468352.0,37
1714340681.1071112,62990080.0,38
1714340682.1865165,94451712.0,39
1714340683.2693872,94357504.0,40
1714340684.3321342,94295552.0,41
1714340685.4079723,94242816.0,42
1714340686.4690468,94230528.0,43
1714340687.5559285,94279936.0,44
1714340688.611785,94196224.0,45
1714340689.6746323,94223872.0,46
1714340690.7404187,94218752.0,47
1714340691.8850133,94140416.0,48
1714340692.9876387,94272000.0,49
1714340694.4114382,94259200.0,50
1714340695.492742,94133504.0,51
1714340696.558873,94070272.0,52
1714340697.6415389,93994496.0,53
1714340698.6971886,94304512.0,54
1714340699.7646,94371840.0,55
1714340700.8090456,91489280.0,56
1714340701.8143485,85062400.0,57
1714340702.8452215,91715072.0,58
1714340703.9116375,62950656.0,59
1714340704.9845839,94250240.0,60
1714340706.085549,93991168.0,61
1714340707.150692,93730816.0,62
1714340708.2005763,93316608.0,63
1714340709.267156,92265216.0,64
1714340710.364795,91937536.0,65
1714340711.4345787,92361472.0,66
1714340712.5126703,91885056.0,67
1714340713.592098,60966912.0,68
1714340714.660018,91832320.0,69
1714340715.7451289,92014336.0,70
1714340716.8174815,91921664.0,71
1714340717.8737845,91376384.0,72
1714340718.9379637,91664128.0,73
1714340720.0034776,89281280.0,74
1714340721.0205228,88688128.0,75
1714340722.0417368,91371008.0,76
1714340723.0559473,90159360.0,77
1714340724.0587711,87693824.0,78
1714340725.1086123,90385152.0,79
1714340726.5048475,90275840.0,80
1714340727.5537019,88002048.0,81
1714340728.8813207,117240320.0,82
1714340729.8892105,88404736.0,83
1714340730.9375365,88059648.0,84
1714340731.9733584,87932672.0,85
1714340733.0252333,89629440.0,86
1714340734.0620196,88850176.0,87
1714340735.1076102,88039168.0,88
1714340736.1263986,86366208.0,89
1714340737.1612535,85942016.0,90
1714340738.4920385,114384384.0,91
1714340739.50754,84704256.0,92
1714340740.8501418,109120256.0,93
1714340742.109109,108517888.0,94
1714340743.426871,111703808.0,95
1714340744.4399889,82676992.0,96
