timestamp,data,index
1714340640.2465024,9292620.986540439,0
1714340640.613942,86261270.79827845,1
1714340640.9785147,87054682.15425725,1
1714340641.334643,89020345.06046396,1
1714340641.6941428,88175991.99707663,2
1714340642.0567055,87364953.76153754,2
1714340642.4222903,86678312.85747358,2
1714340642.7981615,84322228.87254459,3
1714340643.168355,85627989.61488241,3
1714340643.5174334,90657787.03506419,3
1714340643.8730862,89028602.35449582,4
1714340644.2356963,87304055.7015062,4
1714340644.6035752,86056364.948723,4
1714340645.002169,79290539.94854681,5
1714340645.367241,86562676.38582636,5
1714340645.7145271,90942957.05974138,5
1714340646.0844924,85393086.26603891,6
1714340646.4455626,87484124.0135605,6
1714340646.8204176,84300638.6687206,6
1714340647.1705406,90217072.5727959,7
1714340647.523714,89494976.05698797,7
1714340647.9094567,81909252.1860863,7
1714340648.269128,87911630.07175541,8
1714340648.6318872,87129726.47739528,8
1714340648.9870217,89022907.6461638,8
1714340649.3497448,87214006.80396959,9
1714340649.7041712,89379952.74437852,9
1714340650.4109235,44843109.886051364,9
1714340650.770303,88174503.55368415,10
1714340651.124155,89616428.36730766,10
1714340651.4902852,86593007.32779483,10
1714340651.8420067,90117050.68973203,11
1714340652.1975524,89143555.88068661,11
1714340652.5620809,86936547.74968721,11
1714340652.9246075,87444048.84550792,12
1714340653.2799616,89227661.0106639,12
1714340653.6562872,84311227.44750942,12
1714340654.01155,89304039.92330536,13
1714340654.3712883,88196378.49474041,13
1714340654.727926,89023747.83732507,13
1714340655.0851493,88921298.41897294,14
1714340655.4580162,85146648.93919864,14
1714340655.8145342,89056142.08587047,14
1714340656.168383,89745203.0404834,15
1714340656.519744,90345150.03194378,15
1714340656.880661,87978182.8377886,15
1714340657.2455058,87010651.67478836,16
1714340657.6042573,88395331.63811375,16
1714340657.9679277,87148065.29631014,16
1714340658.3587983,81018138.02094589,17
1714340658.7083714,90515820.46565099,17
1714340659.0591002,90301396.67572632,17
1714340659.4123518,89685207.58444005,18
1714340659.7928545,83300554.83676961,18
1714340660.143384,90401552.54738684,18
1714340660.524895,83018006.44634493,19
1714340660.8873813,87446591.46350148,19
1714340661.2429578,89192602.37754534,19
1714340661.598692,89168798.98392545,20
1714340661.9653025,86477777.74068648,20
1714340662.3399413,84658950.47187488,20
1714340662.694727,89334593.57544535,21
1714340663.0513542,88916176.02687004,21
1714340663.4102283,88225333.21396375,21
1714340663.7823074,84982670.25663397,22
1714340664.129185,91196571.44020961,22
1714340664.489456,87770029.95216705,22
1714340664.9000232,77050411.30658007,23
1714340665.2620196,87307185.51299061,23
1714340665.6118739,90385710.84733112,23
1714340665.9786458,86167315.29829538,24
1714340666.329041,90223455.45348202,24
1714340666.6818478,89700826.6072878,24
1714340667.0458217,86943355.45855488,25
1714340667.4062858,87794245.4266102,25
1714340667.764113,88444869.75734207,25
1714340668.1289952,86730511.86370358,26
1714340668.4811351,89829861.25916398,26
1714340669.2139325,43109282.107563235,26
1714340669.5730786,87976428.7516037,27
1714340669.9308248,88262280.78513081,27
1714340670.2976341,86041691.40711842,27
1714340670.6605742,87029379.21321392,28
1714340671.016138,88900038.09886539,28
1714340671.3680954,89807495.81312169,28
1714340671.7452872,83905253.18548934,29
1714340672.1129568,85999609.40230915,29
1714340672.4819362,85690231.97570956,29
1714340672.8489668,86210006.32580183,30
1714340673.1999435,90124912.6350125,30
1714340673.5516055,89849089.22762254,30
1714340673.9039812,89587761.44065137,31
1714340674.2678535,86782799.61828107,31
1714340674.64008,84836817.27661885,31
1714340675.0025258,87122818.72147664,32
1714340675.353613,89594786.32800525,32
1714340675.7048297,89738640.11664039,32
1714340676.062046,88238262.58115077,33
1714340676.432045,85153819.29885417,33
1714340676.7929246,87356957.5328152,33
1714340677.1555989,86828661.7719016,34
1714340677.5207975,86140880.2262625,34
1714340677.8717182,89636240.38923799,34
1714340678.232381,87217647.23065919,35
1714340678.5872266,88688796.17319813,35
1714340678.9477046,87350026.31904961,35
1714340679.3016686,88929850.38131528,36
1714340679.6986752,79314084.48582865,36
