timestamp,data,index
1714340246.7914343,16106344.0,1
1714340248.36373,32198096.0,2
1714340249.8584223,48309304.0,3
1714340250.9262872,32220496.0,4
1714340252.4333384,32199760.0,5
1714340253.8628442,48319544.0,6
1714340255.3440237,48301624.0,7
1714340256.393521,32196176.0,8
1714340257.8442857,48312504.0,9
1714340259.2621045,48309176.0,10
1714340260.3798454,32147536.0,11
1714340261.9773023,32193744.0,12
1714340262.9912276,32187600.0,13
1714340264.4712481,48284472.0,14
1714340265.9326472,48293176.0,15
1714340267.388952,48314040.0,16
1714340268.8569715,48301112.0,17
1714340270.2813737,48307896.0,18
1714340271.787601,32207184.0,19
1714340273.2460248,48317624.0,20
1714340274.6894877,48321464.0,21
1714340276.0743701,48322616.0,22
1714340277.5223353,48310072.0,23
1714340278.5724435,32205136.0,24
1714340279.6396794,32191056.0,25
