timestamp,data,index
1714340247.671321,2908279.990202092,0
1714340248.175673,20918392.65823491,1
1714340248.6631236,21633795.15487292,1
1714340249.1433475,21958580.415888477,1
1714340249.6483972,20874576.666805144,2
1714340250.1607568,20599657.38121323,2
1714340250.7149947,19032683.92987769,3
1714340251.2617972,19291919.85556222,3
1714340251.7362123,22235954.17014829,4
1714340252.239694,20954435.024037745,4
1714340252.7451897,20859438.508923788,4
1714340253.2197933,22238923.879256133,5
1714340253.6773686,23057313.4451486,5
1714340254.177451,21096201.251023956,5
1714340254.6748414,21215513.280363224,6
1714340255.1565077,21900641.483132787,6
1714340255.7052102,19232619.434618797,6
1714340256.2171943,20590450.471583486,7
1714340256.7031794,21703872.249984056,7
1714340257.1746626,22376702.511030316,7
1714340257.6563692,21901840.73880706,8
1714340258.1363463,21991842.377250407,8
1714340258.597013,22890024.25534857,8
1714340259.0784962,21914720.98789543,9
1714340259.5643032,21732650.44841519,9
1714340260.697315,9278341.852597397,9
1714340261.2454004,19251908.85495891,10
1714340261.7770066,19835686.42726812,10
1714340262.294137,20393709.39791489,11
1714340262.796074,21017101.40387987,11
1714340263.3398454,19395444.380350653,12
1714340263.815685,22169936.403417125,12
1714340264.280651,22686664.626623455,13
1714340264.766096,21730177.131225742,13
1714340265.283955,20369551.925939225,13
1714340265.751389,22575563.998473898,14
1714340266.2197058,22512718.997412194,14
1714340266.731264,20629395.039643116,14
1714340267.2175775,21695774.20155127,15
1714340267.684984,22579215.082835402,15
1714340268.1607964,22169613.346960086,15
1714340268.668603,20771749.22779938,16
1714340269.1465335,22073960.95109874,16
1714340269.6286092,21887020.103445392,16
1714340270.6257715,10573808.582675317,17
1714340271.1172128,21471728.596367884,17
1714340271.5986745,21905965.734582618,18
1714340272.0855305,21661422.19758789,18
1714340272.5745327,21581993.557872586,18
1714340273.0646338,21527808.09850728,19
1714340273.553553,21587953.613832675,19
1714340274.0372558,21814869.490304634,19
1714340274.5122266,22212516.518401653,20
1714340274.9782863,22642543.841344286,20
1714340275.4388258,22919396.78636691,20
1714340275.8937426,23196102.155111086,21
1714340276.3842847,21514771.026225004,21
1714340276.8680694,21814566.12069117,21
1714340277.3387897,22409707.600495357,22
1714340277.8822465,19426535.22018374,22
1714340278.3950222,20574108.430802137,23
1714340278.8823137,21643920.61116126,23
1714340279.4616182,18204857.7609961,24
1714340279.9555197,21345035.27897404,24
