timestamp,data,index
1714339896.303171,10216136.0,1
1714339897.54545,30665544.0,2
1714339898.5854728,10224080.0,3
1714339899.7079084,20425432.0,4
1714339900.7956352,20425696.0,5
1714339901.9037378,20425992.0,6
1714339902.916118,20433528.0,7
1714339904.435372,20449688.0,8
1714339905.9337873,30688880.0,9
1714339907.0012894,20454936.0,10
1714339908.0564222,20462128.0,11
1714339909.5309622,30680736.0,12
1714339910.5544207,20442792.0,13
1714339911.6190858,20463896.0,14
1714339912.6376593,10220968.0,15
1714339913.7178285,20434608.0,16
1714339915.207388,30668672.0,17
1714339916.2996714,20445808.0,18
1714339917.8285675,30673224.0,19
1714339919.1481535,30676280.0,20
1714339920.742994,30675592.0,21
1714339921.9230921,10223344.0,22
1714339923.1282706,20439840.0,23
1714339925.131257,30664752.0,24
1714339926.2177262,20430480.0,25
1714339927.3131926,20437072.0,26
1714339929.0069556,20450560.0,27
1714339930.4943442,30673664.0,28
1714339931.6324599,20442600.0,29
1714339932.6772158,20462152.0,30
1714339934.3922594,30686568.0,31
1714339935.6376035,30707032.0,32
1714339937.3384879,20446792.0,33
1714339938.5436888,30710272.0,34
1714339939.7057638,20473672.0,35
1714339940.8133965,30710232.0,36
1714339941.9376483,30705480.0,37
1714339943.0954049,20488696.0,38
1714339944.2155643,30700656.0,39
1714339945.4340985,20480240.0,40
1714339946.5505233,20473208.0,41
1714339947.6553833,30709472.0,42
1714339948.8655457,30706832.0,43
1714339950.2625968,30725136.0,44
1714339951.3032386,20476984.0,45
1714339952.7996674,30711088.0,46
1714339954.239932,30706504.0,47
1714339955.289794,20455296.0,48
1714339956.3673737,20475520.0,49
1714339957.561264,20480256.0,50
1714339958.6964018,20475440.0,51
1714339959.697706,20481496.0,52
1714339961.048723,20473584.0,53
1714339962.174124,20468632.0,54
1714339963.2808795,20484280.0,55
1714339964.4231327,20484872.0,56
1714339965.5255563,20482824.0,57
1714339966.7268016,20484368.0,58
1714339967.8240259,20466376.0,59
1714339968.9276981,20462200.0,60
1714339969.9658375,20470536.0,61
1714339971.1393266,20480296.0,62
1714339972.2697752,20484056.0,63
1714339973.4425592,20495656.0,64
1714339974.4902728,20490648.0,65
1714339976.0266366,30736072.0,66
1714339977.0715,20498840.0,67
1714339978.1049778,20519304.0,68
1714339979.3244703,20526672.0,69
1714339981.2071471,20542296.0,70
1714339982.3498695,20519616.0,71
1714339983.5718825,20530360.0,72
1714339984.752018,10258368.0,73
1714339985.946329,20506288.0,74
1714339987.0381,20506176.0,75
1714339988.2607598,30737104.0,76
