timestamp,data,index
1714339896.3031778,3142699.777137057,0
1714339896.6930084,26228179.728947777,1
1714339897.0508895,28548688.673210494,1
1714339897.545461,20672558.720361285,1
1714339898.5854802,9830630.163212271,2
1714339899.1719205,17415645.09598529,3
1714339899.707918,19052750.597613957,3
1714339900.2492886,18861068.41784987,4
1714339900.795644,18696351.428852957,4
1714339901.4248812,16234915.933794739,5
1714339901.9037476,21321958.417372283,5
1714339902.406754,20300586.108623955,6
1714339902.9161274,20068178.07985561,6
1714339903.4096165,20720211.352541886,7
1714339904.4353843,9967674.685216434,7
1714339904.9099941,21550114.22083373,8
1714339905.353467,23061222.972847056,8
1714339905.9337976,17634587.389645897,8
1714339906.5005214,18040799.09875102,9
1714339907.0012994,20429643.089828238,9
1714339907.486995,21058213.96210118,10
1714339908.0564334,17972553.48721292,10
1714339908.5824506,19453952.246917654,11
1714339909.0474172,21992487.575660493,11
1714339909.530977,21138906.848259747,11
1714339910.0772939,18708999.128688537,12
1714339910.5544274,21422892.359115604,12
1714339911.0665388,19991951.404608235,13
1714339911.6190972,18506427.67330229,13
1714339912.637676,10034590.310411457,14
1714339913.196386,18282220.2572556,15
1714339913.71784,19599132.376921497,15
1714339914.2253115,20144148.278932974,16
1714339914.7108727,21055832.347610552,16
1714339915.2074013,20587402.590191815,16
1714339915.7607067,18475913.963590987,17
1714339916.2996833,18967350.976881173,17
1714339916.7936032,20699704.774597652,18
1714339917.2743247,21265246.7153404,18
1714339917.828577,18451001.47180145,18
1714339918.3008425,21655836.971083056,19
1714339918.769952,21790137.227064557,19
1714339919.1481626,27040414.602624755,19
1714339919.5891142,23185160.726837024,20
1714339920.096589,20140780.927589994,20
1714339920.743005,15827515.095364254,20
1714339921.9231052,8663130.950135464,21
1714339922.5197587,17124413.759483278,22
1714339923.12828,16798815.692430656,22
1714339923.6528764,19474683.888667904,23
1714339924.1190746,21938840.33272732,23
1714339925.131265,10097492.66637946,23
1714339925.6896229,18285543.170709316,24
1714339926.217741,19353114.590021025,24
1714339926.712496,20655321.661373284,25
1714339927.3132021,17009388.976303298,25
1714339927.9338167,16474497.158222854,26
1714339929.006966,9529194.880843313,26
1714339929.456162,22761461.451658856,27
1714339930.0004487,18782493.147477847,27
1714339930.494353,20704830.618420545,27
1714339931.0706213,17734705.073238786,28
1714339931.6324697,18194704.779881228,28
1714339932.1816158,18625955.53069232,29
1714339932.677227,20648812.940632377,29
1714339933.113879,23427325.654643647,30
1714339933.5259855,24820010.490223892,30
1714339934.3922713,11807279.947100487,30
1714339934.8166807,24121506.234657608,31
1714339935.2031004,26486578.579950307,31
1714339935.6376112,23554302.767248,31
1714339936.4111528,13223110.40136503,32
1714339937.3385217,11018759.179082045,32
1714339937.7780616,23283245.41008749,33
1714339938.1673436,26303303.735277347,33
1714339938.5436947,27198791.459752582,33
1714339939.3185873,13208996.7857847,34
1714339939.7057726,26442594.30807087,34
1714339940.075177,27716305.256334726,35
1714339940.437029,28290101.279413857,35
1714339940.8134103,27193205.196519516,35
1714339941.1762562,28214460.59614865,36
1714339941.53958,28173707.683186978,36
1714339941.9376602,25702684.099937532,36
1714339942.7211106,13075238.403131783,37
1714339943.0954118,27370569.969314575,37
1714339943.4535294,28603106.460764956,38
1714339943.84717,26001652.591818046,38
1714339944.2155735,27747127.50437713,38
1714339945.0730906,11939053.400347319,39
1714339945.434108,28370827.45938221,39
1714339945.7970712,28206855.573152564,40
1714339946.5505323,13584170.031050125,40
1714339946.9148276,28099425.008907314,41
1714339947.2926834,27087268.645235866,41
1714339947.6553907,28226224.430240292,41
1714339948.0420592,26459928.525729634,42
1714339948.4062085,28110673.033225544,42
1714339948.8655624,22290743.818763614,42
1714339949.3313365,21985168.925882455,43
1714339949.7539284,24235565.367439624,43
1714339950.2626143,20136691.621314,43
1714339950.773376,20045922.637152288,44
1714339951.3032587,19321897.629567437,44
1714339951.7799501,21471527.681527503,45
1714339952.2917747,20003964.08633383,45
1714339952.7996855,20155576.957386285,45
