timestamp,data,index
1714340097.1089513,1701792.9891484017,0
1714340097.5875938,21505760.25201896,1
1714340098.042456,22627209.995633807,1
1714340098.4915075,22938853.3418567,1
1714340098.9492774,22562313.746354315,2
1714340099.4164505,22084132.02524762,2
1714340099.8737395,22576160.098852403,2
1714340100.3265626,22810397.871873956,3
1714340100.786668,22487432.62605062,3
1714340101.285479,20790975.97996326,3
1714340101.7818172,20958155.946693312,4
1714340102.3009102,20030580.181002975,4
1714340102.8122883,20340671.282303616,5
1714340103.2905707,21728053.756142255,5
1714340103.7628603,21992491.809355345,5
1714340104.2455027,21446857.532810867,6
1714340104.7077308,22330783.20202897,6
1714340105.148204,23433199.823737267,6
1714340105.6009555,22753197.956021667,7
1714340106.0453928,23158219.302854266,7
1714340106.55803,20020647.545331087,7
1714340106.9980202,23285995.175960913,8
1714340107.4752612,21461491.630181167,8
1714340107.9573455,21219036.148268744,8
1714340108.4210093,22124659.303062,9
1714340108.8779323,22503099.81743085,9
1714340109.7743657,11457484.027497606,9
1714340110.2451012,21751669.576626632,10
1714340110.74668,20364418.75574666,10
1714340111.2233791,21459289.480732817,10
1714340111.6944373,21721528.51624293,11
1714340112.1494808,22472121.534196507,11
1714340112.711109,18231927.017906114,11
1714340113.197292,21034826.888288986,12
1714340113.6291766,23695916.732090384,12
1714340114.1994023,17928739.22732902,12
1714340114.708553,20125566.558536824,13
1714340115.1776319,21867826.955744486,13
1714340116.095201,11195148.136146506,13
1714340116.5652437,21839194.132907808,14
1714340117.0260968,22239241.624733306,14
1714340117.5163722,20887110.788486153,14
1714340117.9692183,22640275.065223504,15
1714340118.416541,22987644.829342026,15
1714340118.8694289,22713649.506917205,15
1714340119.3171828,22987985.80785969,16
1714340119.7694836,22755606.160987787,16
1714340120.245933,21570200.15239849,16
1714340120.7320461,21131961.320143487,17
1714340121.1701982,23436469.298026334,17
1714340121.626037,22581586.871941216,17
1714340122.0852275,22461771.11708665,18
1714340122.556699,21919900.797792476,18
1714340123.01094,22776941.51249193,18
1714340123.469757,22534763.93422049,19
1714340123.9247496,22766532.47249749,19
1714340124.3880587,22374611.46900498,19
1714340124.858408,22045761.79866938,20
1714340125.3140392,22758387.377076183,20
1714340125.8329663,20004458.714811847,20
1714340126.2961047,22434466.022540603,21
1714340126.815777,20024403.20585485,21
1714340127.2715948,22863339.86608629,21
1714340127.7394118,22313086.356819127,22
1714340128.2005985,22672036.81528246,22
1714340128.66889,22298400.304841038,22
1714340129.1686702,20878597.114897437,23
1714340129.6540184,21512322.021781974,23
1714340130.1077368,23043367.719865687,23
1714340130.5871835,21817619.13366233,24
1714340131.0450575,22868449.38590123,24
1714340131.487033,23701049.877280995,24
1714340131.9387949,23189006.008960158,25
1714340132.4496136,20467604.16227905,25
1714340132.9181225,22341640.637691543,25
1714340133.3757694,22879415.5191071,26
1714340133.842464,22459860.540957954,26
1714340134.3007884,22856899.249840297,26
1714340134.7881587,21471919.335610647,27
1714340135.2378864,23260040.39559962,27
1714340135.7066374,22287099.150570165,27
1714340136.1696866,22508403.615071792,28
1714340136.638258,22230146.257739335,28
1714340137.103803,22325527.04269943,28
1714340137.5832226,21700081.127777036,29
1714340138.043619,22613217.393436987,29
1714340138.5673518,19857655.9514285,29
1714340139.083075,20164152.090218753,30
1714340139.5238378,23586550.988451928,30
1714340140.0168326,21098761.619832136,30
1714340140.5412848,19845107.529844865,31
1714340141.0162916,21922786.0402649,31
1714340141.4950168,21751347.160961404,31
1714340141.9533665,22743534.193038955,32
1714340142.4169524,22491512.426218968,32
1714340142.8848546,22292568.38776497,32
1714340143.3429992,22773091.877097897,33
1714340144.3113048,10764215.446429905,33
1714340144.8136013,20736563.35538968,34
1714340145.3022418,21337814.607509866,34
1714340145.7732685,22185063.55290298,34
1714340146.2428436,22261440.1431052,35
1714340146.7449589,20791206.98603341,35
1714340147.1631703,20171586.67574703,35
