timestamp,data,index
1714340096.8920805,2688264.338066569,0
1714340097.3944666,30953195.10628059,1
1714340097.858897,33515985.115867622,1
1714340098.3173203,34005119.052273974,1
1714340098.7734363,34222699.3318534,2
1714340099.23337,33912051.86740864,2
1714340099.7044804,33147598.81645375,2
1714340100.1482956,35253011.130020335,3
1714340100.599687,34710828.06960477,3
1714340101.0718417,33206382.675423842,3
1714340101.6103446,29131676.638926793,4
1714340102.1072695,31545410.156755477,4
1714340102.6069276,31399343.853805944,5
1714340103.1069205,31362116.09413717,5
1714340103.5875156,32615367.132587977,5
1714340104.0608473,33072794.044867553,6
1714340104.5226173,33891574.19381994,6
1714340104.9802206,34187846.86109301,6
1714340105.4237237,35174651.07425534,7
1714340105.8784416,34303956.9489554,7
1714340106.3792956,31055683.088831555,7
1714340106.8291347,34521354.96162263,8
1714340107.2801235,34434699.93006726,8
1714340107.7777398,31172011.188197482,8
1714340108.238471,33721939.71069618,9
1714340108.7000563,33706431.326780684,9
1714340109.1525362,34387740.73820515,9
1714340109.6005354,34723981.290352315,10
1714340110.0616612,33681401.87992336,10
1714340110.5573661,31279204.851529494,10
1714340111.031418,32730310.37934836,11
1714340111.510228,32412307.677216772,11
1714340111.9790006,33105245.39815989,11
1714340112.4330328,34188448.39754037,12
1714340112.9982953,27448334.34622756,12
1714340113.4584527,33713473.81116903,13
1714340113.9887872,29253262.1155983,13
1714340114.514144,29573772.188985255,13
1714340115.0029066,31830407.744323313,14
1714340115.4512992,34709359.51561916,14
1714340115.9059315,34200144.719610415,14
1714340116.3881032,32225154.278685533,15
1714340116.8519673,33453696.165921222,15
1714340117.303151,34372309.04509136,15
1714340117.7917004,31761986.450709242,16
1714340118.2358348,35006412.28312811,16
1714340118.6957054,33821082.04191455,16
1714340119.1375015,35235184.045772925,17
1714340119.5987003,33825143.88502484,17
1714340120.0512552,34450872.64017701,17
1714340120.5238452,32973305.042859174,18
1714340120.9984844,32831666.34006949,18
1714340121.446077,34868382.77056097,18
1714340121.9083605,33764156.93432425,19
1714340122.3831024,32914254.86645517,19
1714340122.8405912,34183918.600325204,19
1714340123.2935433,34539771.2818294,20
1714340123.751971,34181088.577139564,20
1714340124.202815,34753623.353561334,20
1714340124.6767588,33064394.192510076,21
1714340125.134609,34193867.899030246,21
1714340126.1123252,16007939.39893197,21
1714340126.6143901,31200647.739767842,22
1714340127.0868363,33182905.430834245,22
1714340127.552746,33690836.24826358,22
1714340128.0245373,33308099.739197053,23
1714340128.4883156,33906681.29565672,23
1714340128.9637413,33102286.917693336,23
1714340129.9318054,16269103.250667863,24
1714340130.39145,34255577.02232476,24
1714340130.8753517,32539881.918888945,25
1714340131.314789,35843110.09757863,25
1714340131.7731302,34376748.03799346,25
1714340132.2134316,35748798.77045505,26
1714340132.7297726,30499931.718500283,26
1714340133.1929457,33994490.69088869,26
1714340133.6534235,34199277.878039286,27
1714340134.1222627,33629834.48943439,27
1714340134.580811,34374212.76386561,27
1714340135.056757,33121194.301957037,28
1714340135.514241,34446323.09925798,28
1714340135.9881055,33240383.665530078,28
1714340136.453416,33870882.84576526,29
1714340136.929307,33094147.80539934,29
1714340137.3936481,33894138.84001296,29
1714340137.861633,33637237.6660633,30
1714340138.3411803,32810809.883179307,30
1714340138.870464,29743892.071539514,30
1714340139.3507714,32791296.003812294,31
1714340139.8244529,33243880.583708856,31
1714340140.3339243,30936327.138236564,31
1714340140.8363802,31370489.671079192,32
1714340141.3081148,33419797.632986423,32
1714340141.784935,33088140.261820864,32
1714340142.234947,35060569.83025783,33
1714340142.7113044,33098576.533067737,33
1714340143.1630096,34907372.44539218,33
1714340143.6393025,33088547.058009654,34
1714340144.12185,32631715.707555197,34
1714340144.6212664,31516970.990227208,34
1714340145.1061125,32440756.866275765,35
1714340145.593993,32197256.394770548,35
1714340146.049483,34439155.41007771,35
1714340146.5622683,30620438.88460521,36
1714340147.0121224,27977436.024309494,36
